name,type,z,hostz,specjd,maxjd,phase,fname,flag,instrument,ntype,deljd_r,deljd_g,deljd,id,tag
ZTF18abvgjgb,IIn,0.0835,,2458401.5,2458388.97,12.53,../ML_spectra/spectra/ZTF18abvgjgb_20181010_P60_v2.ascii,1,P60,IIn,360.993564800352,689.300659700304,689.300659700304,,
ZTF18abvgjgb,IIn,0.0835,,2458376.5,2458388.97,-12.47,../ML_spectra/spectra/ZTF18abvgjgb_20180915_P60_v1.ascii,1,P60,IIn,360.993564800352,689.300659700304,689.300659700304,,
ZTF18abvlchy,Ia-91T,0.088,,2458379.5,2458388.81,-9.31,../ML_spectra/spectra/ZTF18abvlchy_20180918_P60_v1.ascii,1,P60,Ia-91T,53.898680599872,53.7966434997434,53.898680599872,,
ZTF18abvmlow,II,0.027,0.016928,2458486.5,2458487.6,-1.1,../ML_spectra/spectra/ZTF18abvmlow_20190103_P60_v1.ascii,1,P60,IIP,304.214004700065,255.209872699808,304.214004700065,,
ZTF18abvsvjs,Ia,0.09,,2458383.5,2458385.89,-2.39,../ML_spectra/spectra/ZTF18abvsvjs_20180922_P60_v1.ascii,1,P60,Ia,340.114317100022,24.940416699741,340.114317100022,,
ZTF18abvtrnc,Ia,0.082,,2458390.5,2458386.82,3.68,../ML_spectra/spectra/ZTF18abvtrnc_20180929_P60_v1.ascii,1,P60,Ia,22.9594906996863,13.9809953998774,22.9594906996863,,
ZTF18abvtrnc,Ia,0.082,,2458390.5,2458386.82,3.68,../ML_spectra/spectra/ZTF18abvtrnc_20180929_P60_v2.ascii,1,P60,Ia,22.9594906996863,13.9809953998774,22.9594906996863,,
ZTF18abvvmdf,II,0.033,0.029597,2458416.5,2458381.59,34.91,../ML_spectra/spectra/ZTF18abvvmdf_20181025_P60_v2.ascii,1,P60,IIP,14.0541435000487,21.8859954001455,21.8859954001455,,
ZTF18abvvmdf,II,0.033,0.029597,2458416.5,2458381.59,34.91,../ML_spectra/spectra/ZTF18abvvmdf_20181025_P60_v1.ascii,1,P60,IIP,14.0541435000487,21.8859954001455,21.8859954001455,,
ZTF18abvvmdf,II,0.033,0.029597,2458376.5,2458381.59,-5.09,../ML_spectra/spectra/ZTF18abvvmdf_20180915_P60_v2.ascii,1,P60,IIP,14.0541435000487,21.8859954001455,21.8859954001455,,
ZTF18abvxoty,II,0.089,,2458383.5,2458384.78,-1.28,../ML_spectra/spectra/ZTF18abvxoty_20180922_P60_v2.ascii,1,P60,IIP,,15.0404628999604,15.0404628999604,,
ZTF18abvzdvj,II,0.051,,2458403.5,2458397.74,5.76,../ML_spectra/spectra/ZTF18abvzdvj_20181012_P60_v1.ascii,1,P60,IIP,70.9013194004146,57.9379629003888,70.9013194004146,,
ZTF18abvzdvj,II,0.051,,2458391.5,2458397.74,-6.24,../ML_spectra/spectra/ZTF18abvzdvj_20180930_P60_v1.ascii,1,P60,IIP,70.9013194004146,57.9379629003888,70.9013194004146,,
ZTF18abvzdvj,II,0.051,,2458391.5,2458397.74,-6.24,../ML_spectra/spectra/ZTF18abvzdvj_20180930_P60_v2.ascii,1,P60,IIP,70.9013194004146,57.9379629003888,70.9013194004146,,
ZTF18abvzdvj,II,0.051,,2458413.5,2458397.74,15.76,../ML_spectra/spectra/ZTF18abvzdvj_20181022_P60_v1.ascii,1,P60,IIP,70.9013194004146,57.9379629003888,70.9013194004146,,
ZTF18abvzdvj,II,0.051,,2458382.5,2458397.74,-15.24,../ML_spectra/spectra/ZTF18abvzdvj_20180921_P60_v1.ascii,1,P60,IIP,70.9013194004146,57.9379629003888,70.9013194004146,,
ZTF18abwbaim,Ia,0.112,0.10762,2458390.5,2458389.85,0.65,../ML_spectra/spectra/ZTF18abwbaim_20180929_P60_v2.ascii,1,P60,Ia,,12.0128703001028,12.0128703001028,,
ZTF18abwbaim,Ia,0.112,0.10762,2458400.5,2458389.85,10.65,../ML_spectra/spectra/ZTF18abwbaim_20181009_P60_v2.ascii,1,P60,Ia,,12.0128703001028,12.0128703001028,,
ZTF18abwckzf,Ia,0.088,,2458383.5,2458375.97,7.53,../ML_spectra/spectra/ZTF18abwckzf_20180922_P60_v1.ascii,1,P60,Ia,15.0162848001419,,15.0162848001419,,
ZTF18abwclem,Ia,0.06,,2458382.5,2458375.97,6.53,../ML_spectra/spectra/ZTF18abwclem_20180921_P60_v1.ascii,1,P60,Ia,15.0162848001419,,15.0162848001419,,
ZTF18abwdcdv,Ia,0.055,,2458383.5,2458388.63,-5.13,../ML_spectra/spectra/ZTF18abwdcdv_20180922_P60_v1.ascii,1,P60,Ia,11.9949074000979,11.9397221999316,11.9949074000979,,
ZTF18abwdcdv,Ia,0.055,,2458400.5,2458388.63,11.87,../ML_spectra/spectra/ZTF18abwdcdv_20181009_P60_v1.ascii,1,P60,Ia,11.9949074000979,11.9397221999316,11.9949074000979,,
ZTF18abwkczr,Ia,0.038,,2458400.5,2458397.83,2.67,../ML_spectra/spectra/ZTF18abwkczr_20181009_P60_v1.ascii,1,P60,Ia,748.03099530004,105.831944399972,748.03099530004,,
ZTF18abwkrbl,IIb,0.008,0.00999,2458379.5,2458378.9,0.6,../ML_spectra/spectra/ZTF18abwkrbl_20180918_P60_v1.ascii,1,P60,IIb-H,387.93488429999,389.82321759966,389.82321759966,,
ZTF18abwkrbl,IIb,0.008,0.00999,2458380.5,2458378.9,1.6,../ML_spectra/spectra/ZTF18abwkrbl_20180919_P60_v1.ascii,1,P60,IIb-H,387.93488429999,389.82321759966,389.82321759966,,
ZTF18abwkrbl,IIb,0.008,0.00999,2458403.5,2458378.9,24.6,../ML_spectra/spectra/ZTF18abwkrbl_20181012_P60_v1.ascii,1,P60,IIb-H,387.93488429999,389.82321759966,389.82321759966,,
ZTF18abwkzuc,Ia,0.068,,2458382.5,2458386.9,-4.4,../ML_spectra/spectra/ZTF18abwkzuc_20180921_P60_v2.ascii,1,P60,Ia,12.0299074002469,19.9848727001736,19.9848727001736,,
ZTF18abwlonm,Ia-91T,0.07,0.07019,2458397.5,2458390.95,6.55,../ML_spectra/spectra/ZTF18abwlonm_20181006_P60_v1.ascii,1,P60,Ia-91T,63.9810533002019,,63.9810533002019,,
ZTF18abwlsoi,II,0.053,,2458386.5,2458382.65,3.85,../ML_spectra/spectra/ZTF18abwlsoi_20180925_P60_v1.ascii,1,P60,IIP,53.865937500268,50.9568634000607,53.865937500268,,
ZTF18abwlsoi,II,0.053,,2458377.5,2458382.65,-5.15,../ML_spectra/spectra/ZTF18abwlsoi_20180916_P60_v1.ascii,1,P60,IIP,53.865937500268,50.9568634000607,53.865937500268,,
ZTF18abwlsoi,II,0.053,,2458443.5,2458382.65,60.85,../ML_spectra/spectra/ZTF18abwlsoi_20181121_P60_v1.ascii,1,P60,IIP,53.865937500268,50.9568634000607,53.865937500268,,
ZTF18abwlsoi,II,0.053,,2458379.5,2458382.65,-3.15,../ML_spectra/spectra/ZTF18abwlsoi_20180918_P60_v1.ascii,1,P60,IIP,53.865937500268,50.9568634000607,53.865937500268,,
ZTF18abwmuua,Ia,0.059,0.064253,2458388.5,2458389.58,-1.08,../ML_spectra/spectra/ZTF18abwmuua_20180927_P60_v2.ascii,1,P60,Ia,0.0,5.92584489984438,5.92584489984438,,
ZTF18abwwfyo,Ia,0.088,,2458391.5,2458390.76,0.74,../ML_spectra/spectra/ZTF18abwwfyo_20180930_P60_v1.ascii,1,P60,Ia,5.93716439977288,12.0127892997189,12.0127892997189,,
ZTF18abxbhov,II,0.065,0.065947,2458397.5,2458389.91,7.59,../ML_spectra/spectra/ZTF18abxbhov_20181006_P60_v1.ascii,1,P60,IIP,54.0411805999465,51.013356500298,54.0411805999465,,
ZTF18abxbmcl,II,0.018,0.019794,2458384.5,2458390.95,-6.45,../ML_spectra/spectra/ZTF18abxbmcl_20180923_P60_v1.ascii,1,P60,IIP,492.751863399986,696.905405099977,696.905405099977,,
ZTF18abxbwwf,Ia,0.054,0.060073,2458389.5,2458387.66,1.84,../ML_spectra/spectra/ZTF18abxbwwf_20180928_P60_v2.ascii,1,P60,Ia,5.01081010000053,13.0135995000674,13.0135995000674,,
ZTF18abxdkni,Ia,0.083,,2458408.5,2458385.6,22.9,../ML_spectra/spectra/ZTF18abxdkni_20181017_P60_v1.ascii,1,P60,Ia,23.9778702999392,23.8295602002181,23.9778702999392,,
ZTF18abxdtyz,II,0.038,,2458401.5,2458388.72,12.78,../ML_spectra/spectra/ZTF18abxdtyz_20181010_P60_v1.ascii,1,P60,IIP,49.83303240034,20.8995485999621,49.83303240034,,
ZTF18abxdtyz,II,0.038,,2458403.5,2458388.72,14.78,../ML_spectra/spectra/ZTF18abxdtyz_20181012_P60_v1.ascii,1,P60,IIP,49.83303240034,20.8995485999621,49.83303240034,,
ZTF18abxjekh,II,0.041,0.039037,2458397.5,2458390.95,6.55,../ML_spectra/spectra/ZTF18abxjekh_20181006_P60_v1.ascii,1,P60,IIP,84.9985648002476,,84.9985648002476,,
ZTF18abxqemv,II,0.043,,2458383.5,2458386.85,-3.35,../ML_spectra/spectra/ZTF18abxqemv_20180922_P60_v1.ascii,1,P60,IIP,73.8002893999292,76.9174884999957,76.9174884999957,,
ZTF18abxqemv,II,0.043,,2458382.5,2458386.85,-4.35,../ML_spectra/spectra/ZTF18abxqemv_20180921_P60_v2.ascii,1,P60,IIP,73.8002893999292,76.9174884999957,76.9174884999957,,
ZTF18abxroxl,Ia,0.061,,2458391.5,2458390.8,0.7,../ML_spectra/spectra/ZTF18abxroxl_20180930_P60_v1.ascii,1,P60,Ia,,16.9447337002493,16.9447337002493,,
ZTF18abxxssh,Ia,0.065,,2458389.5,2458388.57,0.93,../ML_spectra/spectra/ZTF18abxxssh_20180928_P60_v1.ascii,1,P60,Ia,50.9716087998677,50.9643054995613,50.9716087998677,,
ZTF18abxygvv,Ia,0.079,,2458390.5,2458390.59,-0.09,../ML_spectra/spectra/ZTF18abxygvv_20180929_P60_v1.ascii,1,P60,Ia,48.793136599932,48.8526735999622,48.8526735999622,,
ZTF18abxyudf,Ia-91T,0.113,,2458400.5,2458400.68,-0.18,../ML_spectra/spectra/ZTF18abxyudf_20181009_P60_v1.ascii,1,P60,Ia-91T,70.8986689001322,54.814699100345,70.8986689001322,,
ZTF18abyvenk,II,0.041,,2458449.5,2458388.57,60.93,../ML_spectra/spectra/ZTF18abyvenk_20181127_P60_v2.ascii,1,P60,IIP,43.8979861000553,44.0545138004309,44.0545138004309,,
ZTF18abyvenk,II,0.041,,2458449.5,2458388.57,60.93,../ML_spectra/spectra/ZTF18abyvenk_20181127_P60_v1.ascii,1,P60,IIP,43.8979861000553,44.0545138004309,44.0545138004309,,
ZTF18abyvenk,II,0.041,,2458408.5,2458388.57,19.93,../ML_spectra/spectra/ZTF18abyvenk_20181017_P60_v2.ascii,1,P60,IIP,43.8979861000553,44.0545138004309,44.0545138004309,,
ZTF18abyvenk,II,0.041,,2458391.5,2458388.57,2.93,../ML_spectra/spectra/ZTF18abyvenk_20180930_P60_v1.ascii,1,P60,IIP,43.8979861000553,44.0545138004309,44.0545138004309,,
ZTF18abywcnl,Ia,0.025,,2458416.5,2458423.55,-7.05,../ML_spectra/spectra/ZTF18abywcnl_20181025_P60_v1.ascii,1,P60,Ia,83.9022568999644,50.8090162002482,83.9022568999644,,
ZTF18abyxwrf,Ia,0.016,0.020908,2458390.5,2458397.83,-7.33,../ML_spectra/spectra/ZTF18abyxwrf_20180929_P60_v2.ascii,1,P60,Ia,728.971192100085,380.894143499907,728.971192100085,,
ZTF18abyxwrf,Ia,0.016,0.020908,2458403.5,2458397.83,5.67,../ML_spectra/spectra/ZTF18abyxwrf_20181012_P60_v2.ascii,1,P60,Ia,728.971192100085,380.894143499907,728.971192100085,,
ZTF18abyxwrf,Ia,0.016,0.020908,2458403.5,2458397.83,5.67,../ML_spectra/spectra/ZTF18abyxwrf_20181012_P60_v1.ascii,1,P60,Ia,728.971192100085,380.894143499907,728.971192100085,,
ZTF18abyxwrf,Ia,0.016,0.020908,2458388.5,2458397.83,-9.33,../ML_spectra/spectra/ZTF18abyxwrf_20180927_P60_v1.ascii,1,P60,Ia,728.971192100085,380.894143499907,728.971192100085,,
ZTF18abyzksx,Ia,0.096,,2458401.5,2458400.7,0.8,../ML_spectra/spectra/ZTF18abyzksx_20181010_P60_v1.ascii,1,P60,Ia,48.8336688997297,19.9047338003438,48.8336688997297,,
ZTF18abyzlhn,Ia,0.057,0.055699,2458389.5,2458386.63,2.87,../ML_spectra/spectra/ZTF18abyzlhn_20180928_P60_v1.ascii,1,P60,Ia,496.732326400001,783.029791700188,783.029791700188,,
ZTF18abzbkby,Ia,0.024,0.025932,2458388.5,2458397.82,-9.32,../ML_spectra/spectra/ZTF18abzbkby_20180927_P60_v1.ascii,1,P60,Ia,124.793819500141,121.71212959988,124.793819500141,,
ZTF18abzpbpi,Ia,0.098,0.089273,2458403.5,2458390.95,12.55,../ML_spectra/spectra/ZTF18abzpbpi_20181012_P60_v1.ascii,1,P60,Ia,43.0204167002885,719.127349500079,719.127349500079,,
ZTF18abzrgim,II,0.021,0.020811,2458475.5,2458469.54,5.96,../ML_spectra/spectra/ZTF18abzrgim_20181223_P60_v1.ascii,1,P60,IIP,277.173993099939,376.970740700133,376.970740700133,,
ZTF18abzrgim,II,0.021,0.020811,2458457.5,2458469.54,-12.04,../ML_spectra/spectra/ZTF18abzrgim_20181205_P60_v1.ascii,1,P60,IIP,277.173993099939,376.970740700133,376.970740700133,,
ZTF18abzrgim,II,0.021,0.020811,2458388.5,2458469.54,-81.04,../ML_spectra/spectra/ZTF18abzrgim_20180927_P60_v2.ascii,1,P60,IIP,277.173993099939,376.970740700133,376.970740700133,,
ZTF18abzscns,II,0.055,,2458390.5,2458397.79,-7.29,../ML_spectra/spectra/ZTF18abzscns_20180929_P60_v1.ascii,1,P60,IIP,67.8637268002931,44.9356481004506,67.8637268002931,,
ZTF18acacnmr,Ia,0.098,,2458401.5,2458397.56,3.94,../ML_spectra/spectra/ZTF18acacnmr_20181010_P60_v1.ascii,1,P60,Ia,,12.9467245000487,12.9467245000487,,
ZTF18acahuph,Ia-91T,0.05,,2458425.5,2458423.67,1.83,../ML_spectra/spectra/ZTF18acahuph_20181103_P60_v1.ascii,1,P60,Ia-91T,89.8153820000589,93.7895485996341,93.7895485996341,,
ZTF18acahvwm,IIb,0.064,,2458430.5,2458426.69,3.81,../ML_spectra/spectra/ZTF18acahvwm_20181108_P60_v1.ascii,1,P60,IIb-H,37.9709258996809,37.869351899717,37.9709258996809,,
ZTF18acaimrb, Ic-BL,0.048,,2458409.5,2458400.64,8.86,../ML_spectra/spectra/ZTF18acaimrb_20181018_P60_v1.ascii,0,P60,Ic-BL,31.9211805998348,0.0,31.9211805998348,,
ZTF18acakwsu,II,0.044,,2458422.5,2458397.91,24.59,../ML_spectra/spectra/ZTF18acakwsu_20181031_P60_v1.ascii,1,P60,IIP,68.900196699884,68.9185764002614,68.9185764002614,,
ZTF18acarupz,Ia,0.02,,2458441.5,2458423.56,17.94,../ML_spectra/spectra/ZTF18acarupz_20181119_P60_v1.ascii,1,P60,Ia,81.9304976998828,93.877384299878,93.877384299878,,
ZTF18acaszeh,Ia,0.045,,2458425.5,2458423.75,1.75,../ML_spectra/spectra/ZTF18acaszeh_20181103_P60_v1.ascii,1,P60,Ia,55.955902799964,34.9418287002409,55.955902799964,,
ZTF18acbudzh,Ia,0.039,0.036519,2458422.5,2458422.76,-0.26,../ML_spectra/spectra/ZTF18acbudzh_20181031_P60_v1.ascii,1,P60,Ia,33.8520948998703,14.9464467000144,33.8520948998703,,
ZTF18acbudzo,Ia,0.04,0.04288,2458422.5,2458422.76,-0.26,../ML_spectra/spectra/ZTF18acbudzo_20181031_P60_v1.ascii,1,P60,Ia,58.8779744999483,53.9124884000121,58.8779744999483,,
ZTF18acbufud,Ia,0.089,0.084205,2458423.5,2458422.77,0.73,../ML_spectra/spectra/ZTF18acbufud_20181101_P60_v1.ascii,1,P60,Ia,14.9810879002471,11.9999305000456,14.9810879002471,,
ZTF18acbujhw,Ia,0.016,0.016945,2458422.5,2458434.74,-12.24,../ML_spectra/spectra/ZTF18acbujhw_20181031_P60_v1.ascii,1,P60,Ia,760.78372680024,87.8891551000998,760.78372680024,,
ZTF18acbvahw,Ib,0.033,0.019964,2458432.5,2458422.78,9.72,../ML_spectra/spectra/ZTF18acbvahw_20181110_P60_v1.ascii,1,P60,Ib,723.04339119979,18.8438658001833,723.04339119979,,
ZTF18acbvbox,Ia,0.033,0.035605,2458424.5,2458422.78,1.72,../ML_spectra/spectra/ZTF18acbvbox_20181102_P60_v1.ascii,1,P60,Ia,41.9381597000247,11.8832755000258,41.9381597000247,,
ZTF18acbvgqw,Ia,0.008,0.008673,2458439.5,2458441.7,-2.2,../ML_spectra/spectra/ZTF18acbvgqw_20181117_P60_v1.ascii,1,P60,Ia,80.7743286998011,455.804953699939,455.804953699939,,
ZTF18acbvgry,Ia-91T,0.096,,2458430.5,2458422.8,7.7,../ML_spectra/spectra/ZTF18acbvgry_20181108_P60_v1.ascii,1,P60,Ia-91T,33.9009258998631,11.8878472000288,33.9009258998631,,
ZTF18acbvhit,II,0.013,0.013856,2458423.5,2458428.72,-5.22,../ML_spectra/spectra/ZTF18acbvhit_20181101_P60_v1.ascii,1,P60,IIP,87.873796300024,88.7361227003857,88.7361227003857,,
ZTF18acbvhit,II,0.013,0.013856,2458476.5,2458428.72,47.78,../ML_spectra/spectra/ZTF18acbvhit_20181224_P60_v1.ascii,1,P60,IIP,87.873796300024,88.7361227003857,88.7361227003857,,
ZTF18acbvnen,Ia,0.047,,2458423.5,2458422.84,0.66,../ML_spectra/spectra/ZTF18acbvnen_20181101_P60_v1.ascii,1,P60,Ia,117.849409699913,28.0298264003359,117.849409699913,,
ZTF18acbvnen,Ia,0.047,,2458423.5,2458422.84,0.66,../ML_spectra/spectra/ZTF18acbvnen_20181101_P60_v2.ascii,1,P60,Ia,117.849409699913,28.0298264003359,117.849409699913,,
ZTF18acbvpzj,Ia-SC,0.113,,2458423.5,2458431.74,-8.24,../ML_spectra/spectra/ZTF18acbvpzj_20181101_P60_v2.ascii,1,P60,Ia-SC,18.974652799785,11.8832755000258,18.974652799785,,
ZTF18acbvpzj,Ia-SC,0.113,,2458423.5,2458431.74,-8.24,../ML_spectra/spectra/ZTF18acbvpzj_20181101_P60_v1.ascii,1,P60,Ia-SC,18.974652799785,11.8832755000258,18.974652799785,,
ZTF18acbwaax,Ia,0.074,,2458438.5,2458423.92,14.58,../ML_spectra/spectra/ZTF18acbwaax_20181116_P60_v1.ascii,1,P60,Ia,48.0205554999411,41.0166088002661,48.0205554999411,,
ZTF18acbwasl,Ia,0.101,,2458429.5,2458423.99,5.51,../ML_spectra/spectra/ZTF18acbwasl_20181107_P60_v1.ascii,1,P60,Ia,26.9850115999579,18.0517013999561,26.9850115999579,,
ZTF18acbwavp,Ia-91T,0.051,,2458439.5,2458423.98,15.52,../ML_spectra/spectra/ZTF18acbwavp_20181117_P60_v1.ascii,1,P60,Ia-91T,23.9368865997458,8.99076389986294,23.9368865997458,,
ZTF18acbwaxk,II-87A,0.009,0.002408,2458567.5,2458502.98,64.52,../ML_spectra/spectra/ZTF18acbwaxk_20190325_P60_v1.ascii,1,P60,II-pec,759.915173599955,562.708865699824,759.915173599955,,
ZTF18acbwaxk,II-87A,0.009,0.002408,2458424.5,2458502.98,-78.48,../ML_spectra/spectra/ZTF18acbwaxk_20181102_P60_v1.ascii,1,P60,II-pec,759.915173599955,562.708865699824,759.915173599955,,
ZTF18acbwaxk,II-87A,0.009,0.002408,2458600.5,2458502.98,97.52,../ML_spectra/spectra/ZTF18acbwaxk_20190427_P60_v1.ascii,1,P60,II-pec,759.915173599955,562.708865699824,759.915173599955,,
ZTF18acbwaxk,II-87A,0.009,0.002408,2458633.5,2458502.98,130.52,../ML_spectra/spectra/ZTF18acbwaxk_20190530_P60_v1.ascii,1,P60,II-pec,759.915173599955,562.708865699824,759.915173599955,,
ZTF18acbwchi,Ia,0.093,,2458437.5,2458427.81,9.69,../ML_spectra/spectra/ZTF18acbwchi_20181115_P60_v1.ascii,1,P60,Ia,48.7808680999951,18.116273100015,48.7808680999951,,
ZTF18acbwglb,II,0.035,0.03013,2458438.5,2458427.98,10.52,../ML_spectra/spectra/ZTF18acbwglb_20181116_P60_v1.ascii,1,P60,IIP,252.619861100327,66.9798031998726,252.619861100327,,
ZTF18acbwglw,Ia,0.084,,2458438.5,2458438.01,0.49,../ML_spectra/spectra/ZTF18acbwglw_20181116_P60_v1.ascii,1,P60,Ia,10.9769560000786,6.98004629974457,10.9769560000786,,
ZTF18acbwiic,Ia,0.087,,2458435.5,2458430.59,4.91,../ML_spectra/spectra/ZTF18acbwiic_20181113_P60_v1.ascii,1,P60,Ia,10.019363400068,9.99512729979324,10.019363400068,,
ZTF18acbwlpj,Ia,0.053,,2458428.5,2458430.57,-2.07,../ML_spectra/spectra/ZTF18acbwlpj_20181106_P60_v1.ascii,1,P60,Ia,10.0003935000786,3.01659720018506,10.0003935000786,,
ZTF18acbwopo,II,0.078,,2458424.5,2458456.61,-32.11,../ML_spectra/spectra/ZTF18acbwopo_20181102_P60_v1.ascii,1,P60,IIP,267.255925899837,210.265451299965,267.255925899837,,
ZTF18acbwppb,Ia,0.043,,2458432.5,2458435.58,-3.08,../ML_spectra/spectra/ZTF18acbwppb_20181110_P60_v1.ascii,1,P60,Ia,11.9671875000931,30.9245138000697,30.9245138000697,,
ZTF18acbwtmf,Ia,0.056,,2458436.5,2458435.56,0.94,../ML_spectra/spectra/ZTF18acbwtmf_20181114_P60_v1.ascii,1,P60,Ia,48.9691551001742,42.927685200244,48.9691551001742,,
ZTF18acbwtng,II,0.017,0.018213,2458426.5,2458435.52,-9.02,../ML_spectra/spectra/ZTF18acbwtng_20181104_P60_v1.ascii,1,P60,IIP,69.9669444002138,9.98488430026191,69.9669444002138,,
ZTF18acbwtng,II,0.017,0.018213,2458433.5,2458435.52,-2.02,../ML_spectra/spectra/ZTF18acbwtng_20181111_P60_v1.ascii,1,P60,IIP,69.9669444002138,9.98488430026191,69.9669444002138,,
ZTF18acbwtnh,Ia,0.09,,2458426.5,2458426.6,-0.1,../ML_spectra/spectra/ZTF18acbwtnh_20181104_P60_v1.ascii,1,P60,Ia,11.9489468000756,9.98488430026191,11.9489468000756,,
ZTF18acbwvsp,IIn,0.017,0.017062,2458425.5,2458447.77,-22.27,../ML_spectra/spectra/ZTF18acbwvsp_20181103_P60_v1.ascii,1,P60,IIn,70.9556018998919,70.9106597001737,70.9556018998919,,
ZTF18acbwvsp,IIn,0.017,0.017062,2458423.5,2458447.77,-24.27,../ML_spectra/spectra/ZTF18acbwvsp_20181101_P60_v2.ascii,1,P60,IIn,70.9556018998919,70.9106597001737,70.9556018998919,,
ZTF18acbwvsp,IIn,0.017,0.017062,2458425.5,2458447.77,-22.27,../ML_spectra/spectra/ZTF18acbwvsp_20181103_P60_v2.ascii,1,P60,IIn,70.9556018998919,70.9106597001737,70.9556018998919,,
ZTF18acbwvsp,IIn,0.017,0.017062,2458431.5,2458447.77,-16.27,../ML_spectra/spectra/ZTF18acbwvsp_20181109_P60_v1.ascii,1,P60,IIn,70.9556018998919,70.9106597001737,70.9556018998919,,
ZTF18acbwxcc,Ic-BL,0.03,,2458424.5,2458423.59,0.91,../ML_spectra/spectra/ZTF18acbwxcc_20181102_P60_v1.ascii,1,P60,Ic-BL,63.9630672000349,67.9159143003708,67.9159143003708,,
ZTF18acbwxgn,Ia,0.067,,2458432.5,2458435.56,-3.06,../ML_spectra/spectra/ZTF18acbwxgn_20181110_P60_v1.ascii,1,P60,Ia,33.019618100021,15.0554050998835,33.019618100021,,
ZTF18acbwxou,Ia-91T,0.077,,2458429.5,2458426.63,2.87,../ML_spectra/spectra/ZTF18acbwxou_20181107_P60_v1.ascii,1,P60,Ia-91T,32.9890046003275,8.97887729994545,32.9890046003275,,
ZTF18acbwymh,Ia,0.061,,2458432.5,2458427.56,4.94,../ML_spectra/spectra/ZTF18acbwymh_20181110_P60_v1.ascii,1,P60,Ia,5.99711800040677,0.0,5.99711800040677,,
ZTF18acbxhui,Ia,0.075,0.073641,2458429.5,2458426.68,2.82,../ML_spectra/spectra/ZTF18acbxhui_20181107_P60_v2.ascii,1,P60,Ia,3.02033560025302,9.0289930999279,9.0289930999279,,
ZTF18acbxkop,II,0.03,0.027062,2458424.5,2458435.7,-11.2,../ML_spectra/spectra/ZTF18acbxkop_20181102_P60_v1.ascii,1,P60,IIP,712.956377299983,716.004884200163,716.004884200163,,
ZTF18acbxkpa,Ia,0.077,,2458429.5,2458426.69,2.81,../ML_spectra/spectra/ZTF18acbxkpa_20181107_P60_v1.ascii,1,P60,Ia,6.01844910020009,5.99517360002938,6.01844910020009,,
ZTF18acbxmvy,Ia,0.053,,2458428.5,2458437.68,-9.18,../ML_spectra/spectra/ZTF18acbxmvy_20181106_P60_v1.ascii,1,P60,Ia,65.8915392998752,61.9579977002068,65.8915392998752,,
ZTF18acbxrdw,Ia,0.076,,2458428.5,2458423.69,4.81,../ML_spectra/spectra/ZTF18acbxrdw_20181106_P60_v1.ascii,1,P60,Ia,3.00913190002029,11.947777800262,11.947777800262,,
ZTF18acbxsap,Ia-91T,0.08,,2458426.5,2458435.72,-9.22,../ML_spectra/spectra/ZTF18acbxsap_20181104_P60_v1.ascii,1,P60,Ia-91T,60.8441204000192,11.9675693996251,60.8441204000192,,
ZTF18acbxsge,Ia,0.036,,2458429.5,2458443.79,-14.29,../ML_spectra/spectra/ZTF18acbxsge_20181107_P60_v1.ascii,1,P60,Ia,64.8624305999765,63.8834837996401,64.8624305999765,,
ZTF18acbxudr,II,0.012,,2458426.5,2458490.59,-64.09,../ML_spectra/spectra/ZTF18acbxudr_20181104_P60_v1.ascii,1,P60,IIP,738.85710649984,86.8910648003221,738.85710649984,,
ZTF18acbxudr,II,0.012,,2458473.5,2458490.59,-17.09,../ML_spectra/spectra/ZTF18acbxudr_20181221_P60_v1.ascii,1,P60,IIP,738.85710649984,86.8910648003221,738.85710649984,,
ZTF18acbxudr,II,0.012,,2458474.5,2458490.59,-16.09,../ML_spectra/spectra/ZTF18acbxudr_20181222_P60_v1.ascii,1,P60,IIP,738.85710649984,86.8910648003221,738.85710649984,,
ZTF18acbxudr,II,0.012,,2458708.5,2458490.59,217.91,../ML_spectra/spectra/ZTF18acbxudr_20190813_P60_v1.ascii,1,P60,IIP,738.85710649984,86.8910648003221,738.85710649984,,
ZTF18acbznvp,Ia,0.061,,2458429.5,2458426.9,2.6,../ML_spectra/spectra/ZTF18acbznvp_20181107_P60_v1.ascii,1,P60,Ia,744.12576390012,18.0198148000054,744.12576390012,,
ZTF18acbzpxx,Ia,0.088,0.088388,2458430.5,2458427.0,3.5,../ML_spectra/spectra/ZTF18acbzpxx_20181108_P60_v1.ascii,1,P60,Ia,41.0113309999069,752.172372699701,752.172372699701,,
ZTF18acbzvpg,IIb,0.022,0.025207,2458426.5,2458440.97,-14.47,../ML_spectra/spectra/ZTF18acbzvpg_20181104_P60_v1.ascii,1,P60,IIb-H,70.9103008997554,64.9801504998541,70.9103008997554,,
ZTF18accaqrr,Ib,0.047,0.0422,2458426.5,2458429.63,-3.13,../ML_spectra/spectra/ZTF18accaqrr_20181104_P60_v1.ascii,1,P60,Ib,10.0130786998343,11.98054399994,11.98054399994,,
ZTF18accaqrr,Ib,0.047,0.0422,2458434.5,2458429.63,4.87,../ML_spectra/spectra/ZTF18accaqrr_20181112_P60_v1.ascii,1,P60,Ib,10.0130786998343,11.98054399994,11.98054399994,,
